src,dst,sum_kzt,n_tx,tainted_kzt,taint_share
100000008545727100,100000005473151100,1060000.0,1,0.0,0.0
100000006240939100,100000002757791100,73050.0,1,0.0,0.0
100000008346837100,100000002818726100,10879.0,1,6000.0,0.5515212795293685
100000000437046100,100000000802149100,104128.0,1,0.0,0.0
100000002578405100,100000008489604100,11000.0,1,0.0,0.0
100000004400305100,100000008686313100,82417.0,2,0.0,0.0
100000005933757100,100000007020162100,86395.0,1,0.0,0.0
100000008731444100,100000007138613100,82000.0,1,0.0,0.0
100000000490383100,100000008723830100,5785.0,1,0.0,0.0
100000002578405100,100000008764654100,26150.0,1,0.0,0.0
100000000331309100,100000005198906100,227970.0,1,0.0,0.0
100000001166289100,100000002733905100,25000.0,1,178.306770379394,0.007132270815175761
100000008603629100,100000004984689100,53030.0,1,0.0,0.0
100000002578405100,100000008749900100,17150.0,1,0.0,0.0
100000002578405100,100000008488166100,5600.0,1,0.0,0.0
100000004400305100,100000003235780100,50000.0,1,0.0,0.0
100000008603629100,100000006788200100,63018.0,1,0.0,0.0
100000008547948100,100000008070101100,100000.0,1,0.0,0.0
100000004400305100,100000007594394100,130000.0,1,0.0,0.0
100000005664922100,100000002224132100,510000.0,1,0.0,0.0
100000000331309100,100000005893892100,102780.0,1,6006.19193045029,0.05843736067766384
100000008477350100,100000007593823100,10000.0,1,0.0,0.0
100000003242289100,100000008436257100,6046.0,1,0.0,0.0
100000005665181100,100000004553349100,7755.0,1,0.0,0.0
100000002293421100,100000008502995100,25000.0,2,0.0,0.0
100000008477350100,100000008599354100,177000.0,1,0.0,0.0
100000008603629100,100000007055802100,40000.0,1,0.0,0.0
100000002957787100,100000002380341100,57566.4,1,0.0,0.0
100000005168487100,100000002941114100,103510.0,14,5102.04081632653,0.04929031800141561
100000003718221100,100000005974542100,94500.0,3,0.0,0.0
100000002578405100,100000008695689100,26200.0,1,0.0,0.0
100000008346837100,100000008733194100,121344.0,1,0.0,0.0
100000004150593100,100000004394765100,119476.0,1,0.0,0.0
100000002578405100,100000008718811100,73300.0,1,0.0,0.0
100000002241986100,100000001286703100,20500.0,1,0.0,0.0
100000002645993100,100000003741418100,5000.0,1,0.0,0.0
100000005268319100,100000002957787100,24000.0,3,0.0,0.0
100000005530114100,100000004114962100,25000.0,1,0.0,0.0
100000004676985100,100000004241142100,27102.0,1,0.0,0.0
100000008460102100,100000008759795100,17000.0,1,0.0,0.0
100000000860514100,100000007811950100,50000.0,1,0.0,0.0
100000002984403100,100000000404740100,25000.0,1,0.0,0.0
100000007864477100,100000002481974100,25000.0,1,0.0,0.0
100000000640800100,100000008734279100,31650.0,1,0.0,0.0
100000002645993100,100000002398779100,54150.0,5,0.0,0.0
100000003171587100,100000003025903100,386300.0,6,0.0,0.0
100000005704413100,100000002729875100,76000.0,1,0.0,0.0
100000005171642100,100000004221668100,683600.0,4,0.0,0.0
100000008655779100,100000008213966100,19004.0,1,0.0,0.0
100000008258458100,100000008619159100,446400.0,2,0.0,0.0
100000008680912100,100000002741024100,5990.85,1,0.0,0.0
100000004140487100,100000006918814100,20000.0,2,0.0,0.0
100000000791285100,100000005621418100,30000.0,1,0.0,0.0
100000003213473100,100000000500040100,20000.0,1,0.0,0.0
100000008489922100,100000008536546100,50000.0,1,0.0,0.0
100000008460102100,100000002512742100,6000.0,1,0.0,0.0
100000008121806100,100000005360814100,144000.0,3,0.0,0.0
100000008465789100,100000004997515100,100000.0,1,0.0,0.0
100000008223661100,100000003404627100,154700.0,1,0.0,0.0
100000002394199100,100000001677929100,76777.0,1,0.0,0.0
100000004278574100,100000004232712100,12500.0,1,0.0,0.0
100000008192264100,100000008168850100,187910.0,2,0.0,0.0
100000008489922100,100000008775747100,5000.0,1,0.0,0.0
100000008517538100,100000002369874100,35000.0,1,0.0,0.0
100000005367284100,100000007988344100,20000.0,3,0.0,0.0
100000005820746100,100000001965374100,60000.0,1,0.0,0.0
100000008121806100,100000008346837100,5000.0,1,0.0,0.0
100000004659919100,100000002700161100,39000.0,1,0.0,0.0
100000008465789100,100000005667841100,100000.0,1,0.0,0.0
100000008460102100,100000001590795100,5060.0,1,0.0,0.0
100000008489922100,100000003171006100,305000.0,1,0.0,0.0
100000008223661100,100000008165763100,33385.0,1,0.0,0.0
100000008583360100,100000008136608100,170000.0,1,0.0,0.0
100000006169033100,100000008011159100,346000.0,4,0.0,0.0
100000005704413100,100000004890713100,40485.0,1,0.0,0.0
100000001825934100,100000002214207100,97000.0,1,0.0,0.0
100000008379273100,100000008346837100,5000.0,1,0.0,0.0
100000008517538100,100000002718366100,120000.0,2,765.1631311176194,0.006376359425980162
100000004697956100,100000003509750100,10000.0,1,0.0,0.0
100000003213473100,100000008583971100,11000.0,1,0.0,0.0
100000005704413100,100000002528978100,15900.0,1,0.0,0.0
100000000733451100,100000000375150100,300000.0,1,0.0,0.0
100000001740277100,100000001677929100,5000.0,1,0.0,0.0
100000008625905100,100000002194320100,275000.0,1,0.0,0.0
100000003204491100,100000004840086100,100000.0,2,0.0,0.0
100000005367284100,100000001270470100,28300.0,2,0.0,0.0
100000003221510100,100000001733216100,60000.0,2,0.0,0.0
100000004906181100,100000008675322100,340000.0,4,0.0,0.0
100000003951827100,100000003741418100,7000.0,1,0.0,0.0
100000007593823100,100000008730846100,38000.0,3,0.0,0.0
100000002963189100,100000002883402100,10000.0,1,0.0,0.0
100000008632060100,100000004400305100,40000.0,2,0.0,0.0
100000008721637100,100000001616816100,12000.0,1,0.0,0.0
100000002185328100,100000002448088100,10000.0,1,0.0,0.0
100000003796063100,100000003684369100,18300.0,1,0.0,0.0
100000002241986100,100000000627521100,6500.0,1,0.0,0.0
100000007267915100,100000004486525100,10000.0,1,0.0,0.0
100000003880331100,100000003819173100,143777.0,1,0.0,0.0
100000005704413100,100000008071749100,24943.0,1,0.0,0.0
100000004183610100,100000003718715100,915000.0,3,0.0,0.0
100000003221510100,100000002505277100,60000.0,1,0.0,0.0
100000000933075100,100000002653187100,15000.0,1,0.0,0.0
100000002612809100,100000000600707100,89000.0,2,0.0,0.0
100000008460102100,100000002876914100,12000.0,1,0.0,0.0
100000003528285100,100000004417753100,100000.0,1,0.0,0.0
100000004077081100,100000001816678100,60000.0,1,0.0,0.0
100000008460102100,100000002706810100,45000.0,1,0.0,0.0
100000004715209100,100000008190411100,198450.0,12,0.0,0.0
100000008460102100,100000001299443100,8000.0,1,0.0,0.0
100000003001661100,100000000581682100,5000.0,1,0.0,0.0
100000005317181100,100000005495211100,14500.0,1,0.0,0.0
100000005475379100,100000004571634100,20000.0,1,0.0,0.0
100000005357705100,100000008337304100,105465.0,2,0.0,0.0
100000003636627100,100000002692750100,10000.0,1,0.0,0.0
100000007593823100,100000004486525100,17000.0,3,0.0,0.0
100000004722765100,100000005075949100,2226000.0,7,11873.31745086361,0.005333925180082484
100000007333038100,100000003047800100,12212.0,1,0.0,0.0
100000003796063100,100000008680061100,41300.0,2,0.0,0.0
100000007593823100,100000003741418100,12600.0,2,0.0,0.0
100000004892144100,100000002224132100,180300.0,1,0.0,0.0
100000001279272100,100000001297206100,6758.0,1,0.0,0.0
100000001317336100,100000005042822100,1000000.0,1,0.0,0.0
100000001808684100,100000003509750100,37700.0,2,0.0,0.0
100000007392365100,100000006351075100,40000.0,2,0.0,0.0
100000008490127100,100000008560263100,100000.0,1,0.0,0.0
100000008293431100,100000008583971100,40000.0,1,0.0,0.0
100000000534581100,100000001220124100,40000.0,1,0.0,0.0
100000005048668100,100000006735545100,5000.0,1,0.0,0.0
100000004613582100,100000001601320100,9500.0,1,0.0,0.0
100000002612809100,100000002130400100,10000.0,1,0.0,0.0
100000002901457100,100000000913911100,41000.0,1,0.0,0.0
100000003880331100,100000005432267100,100001.0,1,0.0,0.0
100000004386331100,100000004386286100,12500.0,1,0.0,0.0
100000006704530100,100000008151098100,30000.0,1,0.0,0.0
100000005357705100,100000008172721100,168335.0,1,0.0,0.0
100000007593823100,100000008346837100,5800.0,1,0.0,0.0
100000008514970100,100000004797167100,31000.0,1,0.0,0.0
100000004368189100,100000004400480100,21700.0,1,0.0,0.0
100000008757369100,100000008757301100,58398.0,3,0.0,0.0
100000008489922100,100000008766764100,5000.0,1,0.0,0.0
100000003880331100,100000001857829100,300000.0,3,0.0,0.0
100000002989353100,100000001311175100,300000.0,1,0.0,0.0
100000008465789100,100000008223661100,102000.0,1,0.0,0.0
100000008489922100,100000003037476100,370000.0,1,0.0,0.0
100000008632060100,100000003747133100,45600.0,1,0.0,0.0
100000003366471100,100000001845505100,20000.0,1,1398.264121100482,0.0699132060550241
100000008086440100,100000004388353100,28000.0,1,0.0,0.0
100000005342513100,100000002733905100,30000.0,1,0.0,0.0
100000004508696100,100000002217806100,55000.0,2,0.0,0.0
100000000673868100,100000007442518100,115000.0,3,0.0,0.0
100000006274203100,100000005409680100,33000.0,1,0.0,0.0
100000002628576100,100000002208836100,90000.0,1,0.0,0.0
100000003190207100,100000001471706100,377000.0,8,0.0,0.0
100000004077081100,100000002398779100,195000.0,2,0.0,0.0
100000003154105100,100000003105089100,10000.0,1,0.0,0.0
100000002696152100,100000002156381100,51000.0,6,0.0,0.0
100000004451012100,100000004049912100,10000.0,1,0.0,0.0
100000006111439100,100000008244300100,9000.0,1,0.0,0.0
100000008739887100,100000000926078100,250000.0,1,711.4683487460808,0.002845873394984323
100000000764836100,100000001598625100,25000.0,1,0.0,0.0
100000002537811100,100000003622955100,15000.0,1,0.0,0.0
100000005910114100,100000003747133100,49217.0,2,0.0,0.0
100000007593823100,100000005942793100,5000.0,1,0.0,0.0
100000004097972100,100000003214786100,5000.0,1,0.0,0.0
100000005048668100,100000000332284100,13400.0,2,0.0,0.0
100000004077081100,100000008165763100,250000.0,1,0.0,0.0
100000003917461100,100000004200745100,130000.0,4,0.0,0.0
100000008489922100,100000008740295100,300000.0,1,0.0,0.0
100000006020215100,100000005386383100,20500.0,1,8180.751692926754,0.39906105819154897
100000003035737100,100000004800452100,6544.53,1,0.0,0.0
100000008254576100,100000002242066100,60000.0,1,0.0,0.0
100000007472293100,100000008333492100,216400.0,1,0.0,0.0
100000003899899100,100000004260869100,10000.0,1,0.0,0.0
100000008489922100,100000007357489100,49500.0,1,0.0,0.0
100000008489922100,100000003180820100,101000.0,1,0.0,0.0
100000008460102100,100000002645046100,12000.0,1,0.0,0.0
100000008517538100,100000008512827100,10000.0,1,0.0,0.0
100000003069463100,100000002514975100,17920.0,1,0.0,0.0
100000008460102100,100000006491963100,16000.0,3,0.0,0.0
100000003557488100,100000003696422100,118000.0,2,0.0,0.0
100000001534244100,100000006381453100,45000.0,1,0.0,0.0
100000008223661100,100000008730846100,8642.0,1,0.0,0.0
100000003880331100,100000003684369100,402000.0,4,0.0,0.0
100000001229743100,100000003481025100,9000.0,1,0.0,0.0
100000004629688100,100000000076451100,15000.0,2,0.0,0.0
100000004450649100,100000003684369100,41300.0,1,0.0,0.0
100000002575080100,100000002832753100,12500.0,1,0.0,0.0
100000005910114100,100000008165763100,18130.0,1,0.0,0.0
100000001445848100,100000002217161100,351850.0,14,0.0,0.0
100000008489922100,100000004997515100,125000.0,1,0.0,0.0
100000008489922100,100000005783452100,86500.0,1,0.0,0.0
100000005704413100,100000001484381100,71800.0,3,0.0,0.0
100000005910114100,100000004962193100,39378.0,1,0.0,0.0
100000006664478100,100000005087923100,20000.0,1,0.0,0.0
100000007392365100,100000003631015100,266000.0,1,0.0,0.0
100000005048668100,100000003230328100,10000.0,1,0.0,0.0
100000004689658100,100000005010159100,7092.0,1,0.0,0.0
100000008490127100,100000005049404100,98000.0,2,0.0,0.0
100000001893287100,100000004698193100,152700.0,14,0.0,0.0
100000008460102100,100000002878483100,6000.0,1,0.0,0.0
100000000791285100,100000008461532100,560000.0,1,0.0,0.0
100000005375968100,100000006706519100,36000.0,3,0.0,0.0
100000008742053100,100000004403641100,171500.0,1,0.0,0.0
100000007864477100,100000005942793100,25000.0,1,0.0,0.0
100000008417359100,100000005530114100,90000.0,1,0.0,0.0
100000008686247100,100000005664922100,5000.0,1,0.0,0.0
100000003105929100,100000008221765100,156354.0,1,0.0,0.0
100000000413678100,100000007960337100,35500.0,1,0.0,0.0
100000006111439100,100000003249054100,5000.0,1,0.0,0.0
100000003321895100,100000002371892100,43830.0,1,0.0,0.0
100000005198906100,100000004326224100,60000.0,1,0.0,0.0
100000005048668100,100000008603629100,65000.0,2,0.0,0.0
100000000583220100,100000004586598100,761255.0,4,0.0,0.0
100000008517538100,100000008766031100,5000.0,1,0.0,0.0
100000004746397100,100000002957787100,7500.0,1,0.0,0.0
100000004097972100,100000005209352100,5000.0,1,0.0,0.0
100000001066017100,100000004848236100,7500.0,1,0.0,0.0
100000000749118100,100000000981693100,16500.0,1,0.0,0.0
100000008692291100,100000005723580100,35000.0,1,0.0,0.0
100000002241986100,100000004047887100,30000.0,1,0.0,0.0
100000008223661100,100000002398779100,50007.0,1,0.0,0.0
100000003968044100,100000008603629100,96000.0,2,0.0,0.0
100000008465789100,100000003589877100,150000.0,1,0.0,0.0
100000001788284100,100000002472632100,192900.0,2,0.0,0.0
100000003154105100,100000002227960100,10000.0,1,0.0,0.0
100000008460102100,100000004263867100,9000.0,1,0.0,0.0
100000008489922100,100000008517538100,70500.0,4,0.0,0.0
100000001427082100,100000008321975100,5900.0,1,0.0,0.0
100000005475379100,100000004674389100,15000.0,1,0.0,0.0
100000003406094100,100000003950749100,7000.0,1,0.0,0.0
100000005704413100,100000004750321100,44695.0,1,0.0,0.0
100000005873152100,100000003360542100,10000.0,1,0.0,0.0
100000008489922100,100000008708207100,300000.0,1,0.0,0.0
100000004420041100,100000005904580100,53000.0,1,0.0,0.0
100000003528285100,100000004107228100,5000.0,1,0.0,0.0
100000005910114100,100000002957787100,45856.0,2,0.0,0.0
100000001063678100,100000008027922100,70000.0,1,0.0,0.0
100000005233755100,100000008649416100,5000.0,1,0.0,0.0
100000008632060100,100000006866783100,20000.0,1,0.0,0.0
100000000976943100,100000004601193100,84000.0,3,0.0,0.0
100000005375968100,100000008308418100,50000.0,1,0.0,0.0
100000007593823100,100000004652395100,16500.0,2,0.0,0.0
100000007392365100,100000005745873100,223000.0,1,0.0,0.0
100000004997515100,100000005226217100,17500.0,1,0.0,0.0
100000003951827100,100000000646541100,10000.0,1,0.0,0.0
100000001600934100,100000005140601100,11000.0,1,529.8668885191348,0.04816971713810317
100000000955529100,100000008556318100,63500.0,1,0.0,0.0
100000006274203100,100000008638859100,34000.0,1,0.0,0.0
100000003557488100,100000002175422100,20000.0,2,0.0,0.0
100000002901457100,100000008588665100,25000.0,1,0.0,0.0
100000003796063100,100000006866783100,67500.0,2,0.0,0.0
100000002713074100,100000002686226100,430000.0,2,0.0,0.0
100000008517538100,100000002956769100,60000.0,1,0.0,0.0
100000008460102100,100000008692291100,10000.0,1,0.0,0.0
100000001073568100,100000004500444100,80000.0,2,0.0,0.0
100000003796063100,100000008477350100,126000.0,3,0.0,0.0
100000008460102100,100000008715513100,32500.0,1,0.0,0.0
100000008582730100,100000008546855100,5000.0,1,0.0,0.0
100000000764836100,100000002369454100,25000.0,1,0.0,0.0
100000008460102100,100000001991973100,20800.0,1,0.0,0.0
100000007138613100,100000003180305100,144000.0,1,0.0,0.0
100000008460102100,100000008554390100,14000.0,1,0.0,0.0
100000001439416100,100000007511780100,155000.0,2,0.0,0.0
100000008746449100,100000008336318100,170000.0,1,0.0,0.0
100000008460102100,100000008104567100,5500.0,1,0.0,0.0
100000002373144100,100000006693788100,10764.0,1,0.0,0.0
100000002448088100,100000002229615100,25000.0,1,0.0,0.0
100000004975919100,100000004403548100,5000.0,1,0.0,0.0
100000008632060100,100000001633685100,12000.0,1,0.0,0.0
100000004500444100,100000004500781100,74000.0,5,0.0,0.0
100000003880331100,100000002596039100,280000.0,1,0.0,0.0
100000005704413100,100000002689717100,47500.0,1,0.0,0.0
100000003880331100,100000000413678100,150000.0,1,0.0,0.0
100000005704413100,100000002695812100,95000.0,1,0.0,0.0
100000008489922100,100000002945626100,170000.0,1,243.8692169626286,0.0014345248056625212
100000008489922100,100000001299323100,109000.0,1,0.0,0.0
100000005704413100,100000008251939100,44360.0,1,0.0,0.0
100000006020215100,100000004167082100,13300.0,1,0.0,0.0
100000003796063100,100000005189258100,50000.0,1,0.0,0.0
100000008465789100,100000003134550100,100000.0,1,0.0,0.0
100000000288317100,100000006866831100,16500.0,1,0.0,0.0
100000007390016100,100000008324800100,346500.0,14,0.0,0.0
100000003484058100,100000003838587100,6000.0,1,0.0,0.0
100000004569484100,100000005578559100,51000.0,1,0.0,0.0
100000007197866100,100000004379306100,15000.0,1,0.0,0.0
100000005704413100,100000008379273100,20000.0,1,0.0,0.0
100000004386331100,100000004386258100,5000.0,1,0.0,0.0
100000003574895100,100000004988240100,20000.0,1,0.0,0.0
100000000926766100,100000001526235100,6000.0,1,0.0,0.0
100000008517538100,100000001822650100,112000.0,1,0.0,0.0
100000002989353100,100000000581662100,21160.0,1,0.0,0.0
100000007864477100,100000004962193100,25000.0,1,0.0,0.0
100000008379273100,100000003010908100,17000.0,1,0.0,0.0
100000001066017100,100000003091142100,40000.0,1,0.0,0.0
100000006704530100,100000008331280100,41000.0,2,0.0,0.0
100000008465789100,100000002547110100,342000.0,2,0.0,0.0
100000008465789100,100000008547948100,20000.0,1,0.0,0.0
100000008632060100,100000001857829100,20500.0,1,0.0,0.0
100000004508696100,100000004549591100,49000.0,1,0.0,0.0
100000001427082100,100000002448088100,5000.0,1,0.0,0.0
100000007864477100,100000004486525100,50000.0,2,0.0,0.0
100000000413678100,100000003985389100,422698.0,16,0.0,0.0
100000008489922100,100000001884825100,150000.0,1,0.0,0.0
100000007593823100,100000000332284100,5000.0,1,0.0,0.0
100000008517538100,100000001538095100,100000.0,1,0.0,0.0
100000003896956100,100000003486846100,27000.0,2,0.0,0.0
100000003152964100,100000004569637100,5500.0,1,0.0,0.0
100000001279272100,100000000331309100,130000.0,1,0.0,0.0
100000008490127100,100000005616568100,530000.0,1,0.0,0.0
100000007170072100,100000003177533100,20000.0,3,0.0,0.0
100000005704413100,100000002506987100,28200.0,1,0.0,0.0
100000008489922100,100000003157679100,245000.0,1,0.0,0.0
100000008086440100,100000008603629100,63900.0,2,0.0,0.0
100000002185328100,100000002227989100,20000.0,1,0.0,0.0
100000003213473100,100000008165763100,40000.0,1,0.0,0.0
100000008619857100,100000002398779100,5000.0,1,0.0,0.0
100000008489922100,100000003111305100,144000.0,1,0.0,0.0
100000002975437100,100000002175422100,8500.0,1,0.0,0.0
100000008417359100,100000008512552100,20760.0,2,0.0,0.0
100000008465789100,100000003252446100,108600.0,1,0.0,0.0
100000002611334100,100000004222274100,15500.0,1,0.0,0.0
100000001637376100,100000008376785100,234250.0,2,0.0,0.0
100000008742053100,100000002956769100,440000.0,1,0.0,0.0
100000001223977100,100000008461217100,18000.0,1,0.0,0.0
100000004877085100,100000003146511100,10000.0,1,0.0,0.0
100000002963189100,100000003782913100,200000.0,1,0.0,0.0
100000004552204100,100000007322059100,5000.0,1,0.0,0.0
100000008088082100,100000004019056100,50000.0,1,0.0,0.0
100000008489922100,100000008758168100,10000.0,1,0.0,0.0
100000008490127100,100000002487222100,90000.0,2,0.0,0.0
100000003582677100,100000003684369100,10500.0,1,0.0,0.0
100000008746449100,100000008762885100,7000.0,1,0.0,0.0
100000008460102100,100000002670463100,31500.0,1,0.0,0.0
100000005704413100,100000001253557100,27200.0,1,0.0,0.0
100000002963189100,100000001957974100,500000.0,1,0.0,0.0
100000002513028100,100000004780083100,9999.0,1,0.0,0.0
100000008746449100,100000003128638100,300000.0,1,0.0,0.0
100000005048668100,100000008346837100,7000.0,1,0.0,0.0
100000006492770100,100000004791226100,20000.0,1,0.0,0.0
100000000594783100,100000002224132100,60000.0,1,0.0,0.0
100000006274203100,100000007594394100,5000.0,1,0.0,0.0
100000008489922100,100000008758607100,5000.0,1,0.0,0.0
100000005475379100,100000004674412100,46000.0,1,730.9062113010782,0.015889265463066918
100000003561031100,100000003626268100,5000.0,1,0.0,0.0
100000001141268100,100000002540033100,10000.0,1,0.0,0.0
100000002933386100,100000003247600100,58000.0,1,0.0,0.0
100000003528285100,100000000561160100,240000.0,1,0.0,0.0
100000004064431100,100000000704700100,10000.0,1,158.34563799680078,0.01583456379968008
100000005041905100,100000002578405100,1080351.0,5,0.0,0.0
100000004420041100,100000002999140100,10000.0,2,0.0,0.0
100000004017410100,100000005519998100,142000.0,3,0.0,0.0
100000004420041100,100000004798515100,200000.0,2,0.0,0.0
100000005910114100,100000007629096100,97170.0,2,0.0,0.0
100000003154105100,100000002305477100,20000.0,1,0.0,0.0
100000007472293100,100000006638021100,18500.0,1,0.0,0.0
100000008742053100,100000002529877100,232000.0,1,0.0,0.0
100000003796063100,100000008172352100,35500.0,1,0.0,0.0
100000008724461100,100000001246806100,130000.0,1,0.0,0.0
100000002645993100,100000000332284100,5500.0,1,0.0,0.0
100000004644615100,100000003194831100,6265.0,1,0.0,0.0
100000003677936100,100000005849862100,13000.0,2,0.0,0.0
100000004368189100,100000003084870100,6500.0,1,0.0,0.0
100000002472632100,100000008471634100,20000.0,1,0.0,0.0
100000001066017100,100000004788983100,27000.0,1,0.0,0.0
100000000640800100,100000008695157100,425546.0,3,0.0,0.0
100000004140487100,100000004652395100,10000.0,1,0.0,0.0
100000001252290100,100000000369781100,5000.0,1,0.0,0.0
100000002736033100,100000008327791100,11000.0,1,0.0,0.0
100000003154105100,100000002723674100,30000.0,1,0.0,0.0
100000000288317100,100000006416061100,30000.0,1,0.0,0.0
100000007392365100,100000008551752100,406000.0,2,0.0,0.0
100000007170072100,100000003345947100,79500.0,6,0.0,0.0
100000001831496100,100000001463701100,373000.0,1,0.0,0.0
100000008465789100,100000003111305100,100500.0,1,0.0,0.0
100000001427082100,100000004777215100,60000.0,1,0.0,0.0
100000003880331100,100000008733194100,70880.0,1,0.0,0.0
100000002513028100,100000002516862100,81710.0,5,0.0,0.0
100000003178549100,100000001089055100,13000.0,1,0.0,0.0
100000003796063100,100000008165763100,45200.0,2,0.0,0.0
100000008599354100,100000004217419100,38200.0,2,0.0,0.0
100000001439416100,100000002741024100,10000.0,1,0.0,0.0
100000006734214100,100000003632533100,10000.0,1,0.0,0.0
100000008742053100,100000002443664100,420000.0,1,0.0,0.0
100000000838385100,100000008213966100,145000.0,5,0.0,0.0
100000008742053100,100000001303311100,41000.0,1,0.0,0.0
100000003880331100,100000006689603100,400000.0,2,0.0,0.0
100000006734214100,100000003792647100,8000.0,1,0.0,0.0
100000008517538100,100000008710913100,14000.0,1,0.0,0.0
100000004140487100,100000008165763100,42000.0,3,0.0,0.0
100000003796063100,100000008346837100,112000.0,1,0.0,0.0
100000001427082100,100000002478829100,34000.0,1,0.0,0.0
100000003171587100,100000002896506100,45000.0,1,0.0,0.0
100000005704413100,100000002733083100,15200.0,1,0.0,0.0
100000008692291100,100000004418967100,100000.0,1,0.0,0.0
100000000413678100,100000002968096100,70000.0,1,0.0,0.0
100000001052945100,100000004616845100,20200.0,2,0.0,0.0
100000002963189100,100000005933757100,1150000.0,3,0.0,0.0
100000008460102100,100000006412162100,15000.0,2,0.0,0.0
100000004779204100,100000006512787100,20000.0,2,0.0,0.0
100000008460102100,100000003005167100,7000.0,1,0.0,0.0
100000008579978100,100000002119762100,77000.0,6,0.0,0.0
100000004906181100,100000004911971100,35000.0,3,0.0,0.0
100000008293431100,100000000437046100,215000.0,2,0.0,0.0
100000008501413100,100000005910895100,5100.0,1,1082.2510822510822,0.21220609455903572
100000005268319100,100000003741418100,37000.0,3,0.0,0.0
100000004552204100,100000003646145100,5000.0,1,0.0,0.0
100000004508696100,100000005911352100,7000.0,1,0.0,0.0
100000004906181100,100000000557536100,153000.0,7,0.0,0.0
100000005704413100,100000002748040100,18000.0,1,0.0,0.0
100000008517538100,100000003157679100,66000.0,1,0.0,0.0
100000007392365100,100000007865484100,584600.0,2,0.0,0.0
100000000640800100,100000005553088100,17500.0,1,0.0,0.0
100000002970466100,100000004433250100,8000.0,1,0.0,0.0
100000006734214100,100000001130553100,18000.0,2,0.0,0.0
100000003213473100,100000003230328100,10000.0,1,0.0,0.0
100000008493007100,100000005685783100,26150.0,1,0.0,0.0
100000003796063100,100000003741418100,61800.0,2,0.0,0.0
100000007593823100,100000003786516100,5000.0,1,0.0,0.0
100000000656682100,100000008524903100,15000.0,1,0.0,0.0
100000008633099100,100000008677368100,13500.0,1,0.0,0.0
100000003178549100,100000008244300100,5080.0,1,0.0,0.0
100000005704413100,100000003083865100,15000.0,1,0.0,0.0
100000002612809100,100000005507142100,15000.0,1,0.0,0.0
100000002628576100,100000007841978100,449000.0,1,0.0,0.0
100000008489922100,100000002343825100,125000.0,2,0.0,0.0
100000008620570100,100000002718366100,21800.0,1,0.0,0.0
100000003880331100,100000008731444100,94000.0,1,0.0,0.0
100000006169033100,100000006232642100,456000.0,4,0.0,0.0
100000008739887100,100000002752565100,57000.0,1,0.0,0.0
100000004997515100,100000003904497100,10000.0,1,0.0,0.0
100000008489922100,100000008710843100,18200.0,2,0.0,0.0
100000008489922100,100000004526651100,33000.0,1,0.0,0.0
100000005268319100,100000008244300100,15000.0,2,0.0,0.0
100000004591973100,100000007745062100,100000.0,1,0.0,0.0
100000008460102100,100000002635746100,5300.0,1,0.0,0.0
100000000933075100,100000002193259100,40000.0,1,0.0,0.0
100000001788284100,100000001526235100,56000.0,2,0.0,0.0
100000003001661100,100000000424935100,15000.0,1,0.0,0.0
100000003001661100,100000007382543100,110000.0,1,0.0,0.0
100000000838385100,100000000470237100,32500.0,1,0.0,0.0
100000007689942100,100000008546855100,5000.0,1,0.0,0.0
100000008746449100,100000001534244100,176000.0,1,0.0,0.0
100000005265073100,100000002258492100,9000.0,1,0.0,0.0
100000000640800100,100000008512827100,43439.0,1,0.0,0.0
100000004975919100,100000000299820100,10000.0,1,0.0,0.0
100000008121806100,100000008547948100,60197.0,1,0.0,0.0
100000008343874100,100000005878334100,76400.0,2,0.0,0.0
100000005704413100,100000007510567100,52000.0,1,0.0,0.0
100000004717647100,100000001533161100,100000.0,1,0.0,0.0
100000003796063100,100000008512552100,78500.0,2,0.0,0.0
100000005704413100,100000001249054100,17375.0,1,0.0,0.0
100000005610717100,100000008469048100,265200.0,7,0.0,0.0
100000005704413100,100000001276409100,94760.0,1,0.0,0.0
100000003843844100,100000005711521100,238000.0,1,0.0,0.0
100000003880331100,100000003448713100,266750.0,1,0.0,0.0
100000002963189100,100000008517061100,1844000.0,4,0.0,0.0
100000008489922100,100000007034089100,8000.0,1,0.0,0.0
100000008721637100,100000004015047100,115000.0,1,0.0,0.0
100000008746449100,100000002659265100,141000.0,1,0.0,0.0
100000007131370100,100000000076451100,30000.0,1,0.0,0.0
100000008595687100,100000003016635100,10400.0,1,0.0,0.0
100000008343874100,100000008343415100,100000.0,3,0.0,0.0
100000008746449100,100000002734815100,110000.0,1,0.0,0.0
100000002970466100,100000008735802100,85000.0,2,0.0,0.0
100000006165886100,100000003834495100,75000.0,1,0.0,0.0
100000001073568100,100000000803368100,139503.0,1,0.0,0.0
100000008619857100,100000000332284100,8000.0,1,0.0,0.0
100000004603109100,100000002224132100,300000.0,1,0.0,0.0
100000008489922100,100000002835874100,58700.0,1,0.0,0.0
100000007689942100,100000004350094100,20000.0,1,0.0,0.0
100000007593823100,100000002398779100,21000.0,2,0.0,0.0
100000008517538100,100000002121357100,107000.0,1,0.0,0.0
100000003968044100,100000007071852100,195000.0,1,0.0,0.0
100000002356167100,100000005497148100,24000.0,2,0.0,0.0
100000008460102100,100000008631800100,12850.0,1,0.0,0.0
100000008761219100,100000006638021100,370000.0,1,0.0,0.0
100000004644615100,100000003989033100,373400.0,13,0.0,0.0
